raceId,driverId,constructorId,grid,position,laps,seconds,fastestLapSpeed,circuitId,Length,Turns,Constructor Experience,Driver Experience,Driver Age,Driver Wins,Constructor Wins,Driver Constructor Experience,DNF Score,prev_position,podium,year,month,day,pit_stop,pit_lap,pit_duration,pit_milliseconds
502,172,27,3,11,68,0.0,0.0,40,4.01,10,90,86,36,3,4.0,69,0.38,11.0,0,1980,5,4,2.0,42.0,22.461,22461.0
509,172,27,20,9,59,0.0,0.0,21,4.909,19,104,93,36,4,4.0,76,0.38,9.0,0,1980,9,14,2.0,42.0,22.461,22461.0
510,172,27,9,8,68,0.0,0.0,7,4.361,14,106,94,36,4,4.0,77,0.39,8.0,0,1980,9,28,2.0,42.0,22.461,22461.0
511,172,27,12,5,58,0.0,0.0,46,3.45,11,108,95,36,4,4.0,78,0.39,5.0,0,1980,10,5,2.0,42.0,22.461,22461.0
497,172,27,12,6,75,6327.252,0.0,44,3.853,17,138,110,37,6,4.0,93,0.37,6.0,0,1981,10,17,2.0,42.0,22.461,22461.0
471,172,27,17,9,66,0.0,0.0,40,4.01,10,146,114,38,6,4.0,97,0.36,9.0,0,1982,5,9,2.0,42.0,22.461,22461.0
453,172,3,4,4,74,0.0,0.0,43,4.717757142857142,14,177,127,39,6,27.0,14,0.5,4.0,0,1983,3,27,2.0,42.0,22.461,22461.0
454,172,3,19,6,53,0.0,0.0,34,5.842,15,179,128,39,6,27.0,15,0.5,6.0,0,1983,4,17,2.0,42.0,22.461,22461.0
455,172,3,16,7,59,0.0,0.0,21,4.909,19,181,129,39,6,27.0,16,0.49,7.0,0,1983,5,1,2.0,42.0,22.461,22461.0
457,172,3,11,6,40,5324.609,0.0,13,7.004,20,185,131,39,6,27.0,18,0.5,6.0,0,1983,5,22,2.0,42.0,22.461,22461.0
460,172,3,20,12,65,0.0,0.0,9,5.891,18,191,134,39,6,27.0,21,0.51,12.0,0,1983,7,16,2.0,42.0,22.461,22461.0
461,172,3,15,6,44,0.0,0.0,10,4.574,17,193,135,39,6,27.0,22,0.5,6.0,0,1983,8,7,2.0,42.0,22.461,22461.0
440,172,3,12,8,78,0.0,0.0,41,3.801,12,214,145,40,6,27.0,32,0.47,8.0,0,1984,5,20,2.0,42.0,22.461,22461.0
441,172,3,16,8,30,0.0,0.0,6,3.337,19,216,146,40,6,27.0,33,0.47,8.0,0,1984,6,3,2.0,42.0,22.461,22461.0
444,172,3,24,4,65,0.0,0.0,42,4.717757142857142,14,222,149,40,6,27.0,36,0.46,4.0,0,1984,7,8,2.0,42.0,22.461,22461.0
451,172,3,15,14,67,0.0,0.0,27,4.182,14,236,156,40,6,27.0,43,0.44,14.0,0,1984,10,21,2.0,42.0,22.461,22461.0
502,173,32,8,10,69,0.0,0.0,40,4.01,10,408,20,22,0,40.0,5,0.38,10.0,0,1980,5,4,2.0,42.0,22.461,22461.0
503,173,32,14,9,68,0.0,0.0,6,3.337,19,410,21,22,0,40.0,6,0.38,9.0,0,1980,5,18,2.0,42.0,22.461,22461.0
506,173,32,11,16,43,0.0,0.0,10,4.574,17,416,24,22,0,40.0,9,0.38,16.0,0,1980,8,10,2.0,42.0,22.461,22461.0
509,173,32,18,4,59,0.0,0.0,21,4.909,19,425,27,22,0,40.0,12,0.37,4.0,0,1980,9,14,2.0,42.0,22.461,22461.0
510,173,32,17,10,68,0.0,0.0,7,4.361,14,427,28,22,0,40.0,13,0.37,10.0,0,1980,9,28,2.0,42.0,22.461,22461.0
511,173,32,4,4,59,5705.74,0.0,46,3.45,11,429,29,22,0,40.0,14,0.38,4.0,0,1980,10,5,2.0,42.0,22.461,22461.0
485,173,32,10,6,52,0.0,0.0,25,4.259,19,435,32,23,0,40.0,17,0.37,6.0,0,1981,4,12,2.0,42.0,22.461,22461.0
487,173,32,14,5,54,4640.81,0.0,40,4.01,10,439,34,23,0,40.0,19,0.37,5.0,0,1981,5,17,2.0,42.0,22.461,22461.0
489,173,32,10,5,80,6396.25,0.0,45,3.85,14,443,36,23,0,40.0,21,0.37,5.0,0,1981,6,21,2.0,42.0,22.461,22461.0
490,173,32,8,6,79,0.0,0.0,41,3.801,12,445,37,23,0,40.0,22,0.37,6.0,0,1981,7,5,2.0,42.0,22.461,22461.0
492,173,32,14,7,44,0.0,0.0,10,4.574,17,449,39,23,0,40.0,24,0.37,7.0,0,1981,8,2,2.0,42.0,22.461,22461.0
494,173,32,9,5,71,0.0,0.0,39,4.259,14,453,41,23,0,40.0,26,0.37,5.0,0,1981,8,30,2.0,42.0,22.461,22461.0
495,173,32,11,4,52,5289.799,0.0,14,5.793,11,455,42,23,0,40.0,27,0.37,4.0,0,1981,9,13,2.0,42.0,22.461,22461.0
496,173,32,7,6,62,0.0,0.0,7,4.361,14,457,43,23,0,40.0,28,0.37,6.0,0,1981,9,27,2.0,42.0,22.461,22461.0
467,173,32,15,8,76,0.0,0.0,30,4.529,16,461,45,23,0,40.0,30,0.36,8.0,0,1982,1,23,2.0,42.0,22.461,22461.0
469,173,32,16,5,74,0.0,0.0,43,4.717757142857142,14,465,47,24,0,40.0,32,0.37,5.0,0,1982,4,4,2.0,42.0,22.461,22461.0
471,173,32,11,4,68,0.0,0.0,40,4.01,10,467,48,24,0,40.0,33,0.37,4.0,0,1982,5,9,2.0,42.0,22.461,22461.0
472,173,32,15,5,75,0.0,0.0,6,3.337,19,469,49,24,0,40.0,34,0.36,5.0,0,1982,5,23,2.0,42.0,22.461,22461.0
474,173,32,10,4,69,0.0,0.0,7,4.361,14,473,51,24,0,40.0,36,0.36,4.0,0,1982,6,13,2.0,42.0,22.461,22461.0
476,173,32,7,4,76,5775.054,0.0,38,3.916,9,477,53,24,0,40.0,38,0.36,4.0,0,1982,7,18,2.0,42.0,22.461,22461.0
480,173,32,15,6,79,0.0,0.0,41,3.801,12,485,57,24,1,40.0,42,0.36,6.0,0,1982,8,29,2.0,42.0,22.461,22461.0
457,173,32,13,9,39,0.0,0.0,13,7.004,20,501,65,25,1,40.0,50,0.35,9.0,0,1983,5,22,2.0,42.0,22.461,22461.0
464,173,32,8,5,52,5044.56,0.0,14,5.793,11,515,72,25,1,40.0,57,0.35,5.0,0,1983,9,11,2.0,42.0,22.461,22461.0
437,173,32,7,7,71,0.0,0.0,30,4.529,16,523,76,26,1,40.0,61,0.35,7.0,0,1984,4,7,2.0,42.0,22.461,22461.0
438,173,32,5,5,69,0.0,0.0,40,4.01,10,525,77,26,1,40.0,62,0.35,5.0,0,1984,4,29,2.0,42.0,22.461,22461.0
440,173,32,2,5,79,5538.076,0.0,41,3.801,12,529,79,26,1,40.0,64,0.35,5.0,0,1984,5,20,2.0,42.0,22.461,22461.0
441,173,32,11,5,31,3712.179,0.0,6,3.337,19,531,80,26,1,40.0,65,0.35,5.0,0,1984,6,3,2.0,42.0,22.461,22461.0
442,173,32,3,4,69,0.0,0.0,7,4.361,14,533,81,26,1,40.0,66,0.35,4.0,0,1984,6,17,2.0,42.0,22.461,22461.0
445,173,32,4,4,70,0.0,0.0,38,3.916,9,539,84,26,1,40.0,69,0.35,4.0,0,1984,7,22,2.0,42.0,22.461,22461.0
448,173,32,3,4,70,0.0,0.0,39,4.259,14,545,87,26,1,40.0,72,0.35,4.0,0,1984,8,26,2.0,42.0,22.461,22461.0
451,173,32,5,5,70,6163.922,0.0,27,4.182,14,551,90,26,1,40.0,75,0.35,5.0,0,1984,10,21,2.0,42.0,22.461,22461.0
421,173,32,4,4,66,0.0,0.0,27,4.182,14,555,92,27,1,41.0,77,0.35,4.0,0,1985,4,21,2.0,42.0,22.461,22461.0
424,173,32,1,5,70,6405.162,0.0,7,4.361,14,561,95,27,2,43.0,80,0.35,5.0,0,1985,6,16,2.0,42.0,22.461,22461.0
426,173,32,7,5,53,5559.956,0.0,34,5.842,15,565,97,27,2,43.0,82,0.35,5.0,0,1985,7,7,2.0,42.0,22.461,22461.0
430,173,32,11,5,69,0.0,0.0,39,4.259,14,573,101,27,2,43.0,86,0.35,5.0,0,1985,8,25,2.0,42.0,22.461,22461.0
431,173,32,6,6,50,0.0,0.0,14,5.793,11,575,102,27,2,43.0,87,0.35,6.0,0,1985,9,8,2.0,42.0,22.461,22461.0
433,173,32,9,5,74,0.0,0.0,38,3.916,9,579,104,27,2,43.0,89,0.35,5.0,0,1985,10,6,2.0,42.0,22.461,22461.0
412,174,32,10,7,72,0.0,0.0,38,3.916,9,601,9,28,0,44.0,9,0.35,7.0,0,1986,7,13,2.0,42.0,22.461,22461.0
414,174,32,8,5,74,0.0,0.0,11,4.381,14,605,11,28,0,44.0,11,0.36,5.0,0,1986,8,10,2.0,42.0,22.461,22461.0
417,174,32,15,9,68,0.0,0.0,27,4.182,14,611,14,28,0,44.0,14,0.35,9.0,0,1986,9,21,2.0,42.0,22.461,22461.0
419,174,32,14,6,80,0.0,0.0,29,3.219,14,615,16,28,0,44.0,16,0.35,6.0,0,1986,10,26,2.0,42.0,22.461,22461.0
486,175,55,16,11,58,0.0,0.0,21,4.909,19,11,43,31,0,0.0,4,0.09,0.0,0,1981,5,3,2.0,42.0,22.461,22461.0
488,175,55,16,7,72,0.0,0.0,6,3.337,19,13,45,31,0,0.0,6,0.15,0.0,0,1981,5,31,2.0,42.0,22.461,22461.0
489,175,55,16,13,78,0.0,0.0,45,3.85,14,14,46,32,0,0.0,7,0.21,7.0,0,1981,6,21,2.0,42.0,22.461,22461.0
475,175,6,6,8,71,0.0,0.0,39,4.259,14,925,55,33,0,73.0,1,0.5,8.0,0,1982,7,3,2.0,42.0,22.461,22461.0
477,175,6,5,4,54,5689.458,0.0,34,5.842,15,929,57,33,0,73.0,3,0.5,4.0,0,1982,7,25,2.0,42.0,22.461,22461.0
454,175,6,11,4,54,5720.793,0.0,34,5.842,15,943,65,33,1,78.0,11,0.5,4.0,0,1983,4,17,2.0,42.0,22.461,22461.0
456,175,6,4,4,76,7062.418,0.0,6,3.337,19,947,67,33,2,80.0,13,0.5,4.0,0,1983,5,15,2.0,42.0,22.461,22461.0
464,175,6,2,4,52,5019.903,0.0,14,5.793,11,963,75,34,2,83.0,21,0.5,4.0,0,1983,9,11,2.0,42.0,22.461,22461.0
438,175,4,12,7,68,0.0,0.0,40,4.01,10,174,80,34,2,11.0,3,0.32,7.0,0,1984,4,29,2.0,42.0,22.461,22461.0
445,175,4,10,8,69,0.0,0.0,38,3.916,9,187,86,35,2,11.0,9,0.3,8.0,0,1984,7,22,2.0,42.0,22.461,22461.0
446,175,4,4,5,44,5155.159,0.0,10,4.574,17,189,87,35,2,11.0,10,0.31,5.0,0,1984,8,5,2.0,42.0,22.461,22461.0
448,175,4,5,6,70,0.0,0.0,39,4.259,14,193,89,35,2,11.0,12,0.31,6.0,0,1984,8,26,2.0,42.0,22.461,22461.0
451,175,4,7,7,69,0.0,0.0,27,4.182,14,200,92,35,2,11.0,15,0.3,7.0,0,1984,10,21,2.0,42.0,22.461,22461.0
424,175,4,10,7,69,0.0,0.0,7,4.361,14,210,97,36,2,11.0,20,0.3,7.0,0,1985,6,16,2.0,42.0,22.461,22461.0
426,175,4,10,6,53,5581.433,0.0,34,5.842,15,214,99,36,2,11.0,22,0.3,6.0,0,1985,7,7,2.0,42.0,22.461,22461.0
431,175,4,8,7,50,0.0,0.0,14,5.793,11,225,104,36,2,11.0,27,0.28,7.0,0,1985,9,8,2.0,42.0,22.461,22461.0
433,175,4,17,12,72,0.0,0.0,38,3.916,9,229,106,36,2,11.0,29,0.28,12.0,0,1985,10,6,2.0,42.0,22.461,22461.0
405,175,26,18,8,66,0.0,0.0,26,4.428,15,81,109,36,2,0.0,2,0.32,8.0,0,1986,4,13,2.0,42.0,22.461,22461.0
413,175,26,13,8,43,0.0,0.0,10,4.574,17,97,116,37,2,0.0,9,0.29,8.0,0,1986,7,27,2.0,42.0,22.461,22461.0
414,175,26,6,7,74,0.0,0.0,11,4.381,14,99,117,37,2,0.0,10,0.29,7.0,0,1986,8,10,2.0,42.0,22.461,22461.0
499,176,54,20,7,39,0.0,0.0,18,4.309,15,68,5,28,0,0.0,2,0.18,7.0,0,1980,1,27,2.0,42.0,22.461,22461.0
506,176,54,13,12,44,0.0,0.0,10,4.574,17,77,9,28,0,0.0,6,0.16,12.0,0,1980,8,10,2.0,42.0,22.461,22461.0
508,176,54,20,10,69,0.0,0.0,39,4.259,14,79,11,28,0,0.0,8,0.16,12.0,0,1980,8,31,2.0,42.0,22.461,22461.0
511,176,54,17,8,57,0.0,0.0,46,3.45,11,82,14,29,0,0.0,11,0.17,0.0,0,1980,10,5,2.0,42.0,22.461,22461.0
486,176,57,21,9,59,0.0,0.0,21,4.909,19,128,18,29,0,0.0,7,0.19,0.0,0,1981,5,3,2.0,42.0,22.461,22461.0
487,176,57,15,11,52,0.0,0.0,40,4.01,10,129,19,29,0,0.0,8,0.19,9.0,0,1981,5,17,2.0,42.0,22.461,22461.0
488,176,57,19,6,74,0.0,0.0,6,3.337,19,130,20,29,0,0.0,9,0.2,11.0,0,1981,5,31,2.0,42.0,22.461,22461.0
490,176,55,21,12,78,0.0,0.0,41,3.801,12,15,21,29,0,0.0,1,0.27,6.0,0,1981,7,5,2.0,42.0,22.461,22461.0
491,176,55,24,11,61,0.0,0.0,9,5.891,18,16,22,29,0,0.0,2,0.25,12.0,0,1981,7,18,2.0,42.0,22.461,22461.0
492,176,55,22,14,43,0.0,0.0,10,4.574,17,17,23,29,0,0.0,3,0.24,11.0,0,1981,8,2,2.0,42.0,22.461,22461.0
494,176,55,20,8,69,0.0,0.0,39,4.259,14,19,25,29,0,0.0,5,0.26,0.0,0,1981,8,30,2.0,42.0,22.461,22461.0
496,176,55,19,9,61,0.0,0.0,7,4.361,14,21,27,30,0,0.0,7,0.29,0.0,0,1981,9,27,2.0,42.0,22.461,22461.0
471,176,21,22,7,66,0.0,0.0,40,4.01,10,125,29,30,0,0.0,1,0.26,7.0,0,1982,5,9,2.0,42.0,22.461,22461.0
472,176,21,19,9,70,0.0,0.0,6,3.337,19,127,30,30,0,0.0,2,0.26,9.0,0,1982,5,23,2.0,42.0,22.461,22461.0
474,176,21,16,5,69,0.0,0.0,7,4.361,14,131,32,30,0,0.0,4,0.26,5.0,0,1982,6,13,2.0,42.0,22.461,22461.0
475,176,21,17,10,71,0.0,0.0,39,4.259,14,133,33,30,0,0.0,5,0.26,10.0,0,1982,7,3,2.0,42.0,22.461,22461.0
477,176,21,20,13,52,0.0,0.0,34,5.842,15,137,35,30,0,0.0,7,0.26,13.0,0,1982,7,25,2.0,42.0,22.461,22461.0
478,176,21,26,6,44,0.0,0.0,10,4.574,17,139,36,30,0,0.0,8,0.26,6.0,0,1982,8,8,2.0,42.0,22.461,22461.0
480,176,21,14,15,76,0.0,0.0,41,3.801,12,143,38,30,0,0.0,10,0.26,15.0,0,1982,8,29,2.0,42.0,22.461,22461.0
482,176,21,17,7,74,0.0,0.0,44,3.853,17,147,40,31,0,0.0,12,0.27,7.0,0,1982,9,25,2.0,42.0,22.461,22461.0
453,176,21,16,5,74,0.0,0.0,43,4.717757142857142,14,151,42,31,0,0.0,14,0.26,5.0,0,1983,3,27,2.0,42.0,22.461,22461.0
454,176,21,21,10,53,0.0,0.0,34,5.842,15,153,43,31,0,0.0,15,0.26,10.0,0,1983,4,17,2.0,42.0,22.461,22461.0
455,176,21,12,6,59,0.0,0.0,21,4.909,19,155,44,31,0,0.0,16,0.26,6.0,0,1983,5,1,2.0,42.0,22.461,22461.0
457,176,21,10,11,39,0.0,0.0,13,7.004,20,159,46,31,0,0.0,18,0.26,11.0,0,1983,5,22,2.0,42.0,22.461,22461.0
460,176,21,19,17,64,0.0,0.0,9,5.891,18,165,49,31,0,0.0,21,0.27,17.0,0,1983,7,16,2.0,42.0,22.461,22461.0
461,176,21,20,7,44,0.0,0.0,10,4.574,17,167,50,31,0,0.0,22,0.27,7.0,0,1983,8,7,2.0,42.0,22.461,22461.0
463,176,21,14,8,70,0.0,0.0,39,4.259,14,171,52,31,0,0.0,24,0.27,8.0,0,1983,8,28,2.0,42.0,22.461,22461.0
464,176,21,20,10,51,0.0,0.0,14,5.793,11,173,53,32,0,0.0,25,0.27,10.0,0,1983,9,11,2.0,42.0,22.461,22461.0
466,176,21,22,8,75,0.0,0.0,30,4.529,16,177,55,32,0,0.0,27,0.28,8.0,0,1983,10,15,2.0,42.0,22.461,22461.0
437,176,21,23,9,71,0.0,0.0,30,4.529,16,181,57,32,0,0.0,29,0.29,9.0,0,1984,4,7,2.0,42.0,22.461,22461.0
438,176,21,24,8,68,0.0,0.0,40,4.01,10,183,58,32,0,0.0,30,0.3,8.0,0,1984,4,29,2.0,42.0,22.461,22461.0
445,176,21,15,11,67,0.0,0.0,38,3.916,9,197,65,32,0,0.0,37,0.28,11.0,0,1984,7,22,2.0,42.0,22.461,22461.0
424,176,34,20,15,67,0.0,0.0,7,4.361,14,460,72,33,0,6.0,1,0.37,15.0,0,1985,6,16,2.0,42.0,22.461,22461.0
426,176,34,14,8,52,0.0,0.0,34,5.842,15,464,74,33,0,6.0,3,0.37,8.0,0,1985,7,7,2.0,42.0,22.461,22461.0
427,176,34,15,6,63,0.0,0.0,9,5.891,18,466,75,33,0,6.0,4,0.37,6.0,0,1985,7,21,2.0,42.0,22.461,22461.0
430,176,34,9,10,65,0.0,0.0,39,4.259,14,472,78,33,0,6.0,7,0.36,10.0,0,1985,8,25,2.0,42.0,22.461,22461.0
431,176,34,9,4,51,4740.06,0.0,14,5.793,11,474,79,33,0,6.0,8,0.36,4.0,0,1985,9,8,2.0,42.0,22.461,22461.0
432,176,34,12,8,42,0.0,0.0,13,7.004,20,476,80,34,0,6.0,9,0.36,8.0,0,1985,9,15,2.0,42.0,22.461,22461.0
433,176,34,7,13,62,0.0,0.0,38,3.916,9,478,81,34,0,6.0,10,0.36,13.0,0,1985,10,6,2.0,42.0,22.461,22461.0
406,176,21,15,9,57,0.0,0.0,21,4.909,19,247,86,34,0,0.0,46,0.29,9.0,0,1986,4,27,2.0,42.0,22.461,22461.0
407,176,21,17,9,75,0.0,0.0,6,3.337,19,249,87,34,0,0.0,47,0.3,9.0,0,1986,5,11,2.0,42.0,22.461,22461.0
408,176,21,21,9,41,0.0,0.0,13,7.004,20,251,88,34,0,0.0,48,0.3,9.0,0,1986,5,25,2.0,42.0,22.461,22461.0
499,177,56,15,9,39,0.0,0.0,18,4.309,15,89,24,31,0,0.0,2,0.34,9.0,0,1980,1,27,2.0,42.0,22.461,22461.0
502,177,56,21,7,71,0.0,0.0,40,4.01,10,95,27,31,0,0.0,5,0.33,7.0,0,1980,5,4,2.0,42.0,22.461,22461.0
509,177,56,11,5,59,0.0,0.0,21,4.909,19,109,34,31,0,0.0,12,0.31,5.0,0,1980,9,14,2.0,42.0,22.461,22461.0
510,177,56,6,9,68,0.0,0.0,7,4.361,14,111,35,31,0,0.0,13,0.32,9.0,0,1980,9,28,2.0,42.0,22.461,22461.0
511,177,56,14,10,57,0.0,0.0,46,3.45,11,113,36,31,0,0.0,14,0.32,10.0,0,1980,10,5,2.0,42.0,22.461,22461.0
489,177,56,15,12,78,0.0,0.0,45,3.85,14,127,43,32,0,0.0,21,0.3,12.0,0,1981,6,21,2.0,42.0,22.461,22461.0
497,177,56,20,10,73,0.0,0.0,44,3.853,17,141,50,32,0,0.0,28,0.28,10.0,0,1981,10,17,2.0,42.0,22.461,22461.0
467,177,3,7,5,77,5571.54,0.0,30,4.529,16,145,51,33,0,27.0,1,0.53,5.0,0,1982,1,23,2.0,42.0,22.461,22461.0
477,177,3,10,5,54,5704.211,0.0,34,5.842,15,163,60,33,0,27.0,10,0.52,5.0,0,1982,7,25,2.0,42.0,22.461,22461.0
481,177,3,7,8,50,0.0,0.0,14,5.793,11,171,64,33,1,27.0,14,0.51,8.0,0,1982,9,12,2.0,42.0,22.461,22461.0
482,177,3,6,5,75,6188.263,0.0,44,3.853,17,173,65,33,1,27.0,15,0.51,5.0,0,1982,9,25,2.0,42.0,22.461,22461.0
454,177,3,16,5,53,0.0,0.0,34,5.842,15,179,68,34,1,27.0,18,0.5,5.0,0,1983,4,17,2.0,42.0,22.461,22461.0
455,177,3,11,4,59,0.0,0.0,21,4.909,19,181,69,34,1,27.0,19,0.49,4.0,0,1983,5,1,2.0,42.0,22.461,22461.0
457,177,3,9,5,40,5281.982,0.0,13,7.004,20,185,71,34,2,27.0,21,0.5,5.0,0,1983,5,22,2.0,42.0,22.461,22461.0
459,177,3,9,4,70,6588.886,0.0,7,4.361,14,189,73,34,2,27.0,23,0.5,4.0,0,1983,6,12,2.0,42.0,22.461,22461.0
460,177,3,13,11,65,0.0,0.0,9,5.891,18,191,74,34,2,27.0,24,0.51,11.0,0,1983,7,16,2.0,42.0,22.461,22461.0
461,177,3,12,10,44,0.0,0.0,10,4.574,17,193,75,34,2,27.0,25,0.5,10.0,0,1983,8,7,2.0,42.0,22.461,22461.0
464,177,3,16,11,51,0.0,0.0,14,5.793,11,199,78,34,2,27.0,28,0.49,11.0,0,1983,9,11,2.0,42.0,22.461,22461.0
466,177,3,6,5,76,0.0,0.0,30,4.529,16,204,80,34,2,27.0,30,0.49,5.0,0,1983,10,15,2.0,42.0,22.461,22461.0
438,177,3,3,4,69,0.0,0.0,40,4.01,10,210,83,35,2,27.0,33,0.48,4.0,0,1984,4,29,2.0,42.0,22.461,22461.0
440,177,3,4,6,78,0.0,0.0,41,3.801,12,214,85,35,2,27.0,35,0.47,6.0,0,1984,5,20,2.0,42.0,22.461,22461.0
441,177,3,10,4,31,3702.986,0.0,6,3.337,19,216,86,35,2,27.0,36,0.47,4.0,0,1984,6,3,2.0,42.0,22.461,22461.0
448,177,3,7,8,68,0.0,0.0,39,4.259,14,230,93,35,3,27.0,43,0.45,8.0,0,1984,8,26,2.0,42.0,22.461,22461.0
423,177,3,7,8,76,0.0,0.0,6,3.337,19,244,100,36,3,27.0,50,0.44,8.0,0,1985,5,19,2.0,42.0,22.461,22461.0
424,177,3,8,4,70,6389.634,0.0,7,4.361,14,246,101,36,3,27.0,51,0.44,4.0,0,1985,6,16,2.0,42.0,22.461,22461.0
428,177,3,4,12,61,0.0,0.0,20,5.148,15,254,105,36,4,27.0,55,0.44,12.0,0,1985,8,4,2.0,42.0,22.461,22461.0
432,177,3,10,4,43,5735.183,0.0,13,7.004,20,262,109,36,4,27.0,59,0.44,4.0,0,1985,9,15,2.0,42.0,22.461,22461.0
405,177,1,5,4,71,0.0,0.0,26,4.428,15,517,114,37,5,49.0,2,0.41,4.0,0,1986,4,13,2.0,42.0,22.461,22461.0
406,177,1,6,5,58,0.0,0.0,21,4.909,19,519,115,37,5,49.0,3,0.41,5.0,0,1986,4,27,2.0,42.0,22.461,22461.0
409,177,1,6,4,69,6242.088,0.0,7,4.361,14,525,118,37,5,51.0,6,0.41,4.0,0,1986,6,15,2.0,42.0,22.461,22461.0
411,177,1,7,4,80,5887.975,0.0,34,5.842,15,529,120,37,5,51.0,8,0.41,4.0,0,1986,7,6,2.0,42.0,22.461,22461.0
413,177,1,1,5,43,0.0,0.0,10,4.574,17,533,122,37,5,51.0,10,0.41,5.0,0,1986,7,27,2.0,42.0,22.461,22461.0
416,177,1,8,4,51,4716.698,0.0,14,5.793,11,539,125,37,5,51.0,13,0.41,4.0,0,1986,9,7,2.0,42.0,22.461,22461.0
508,178,3,4,11,69,0.0,0.0,39,4.259,14,102,78,33,8,9.0,42,0.45,11.0,0,1980,8,31,2.0,42.0,22.461,22461.0
485,178,3,3,4,53,5740.62,0.0,25,4.259,19,119,84,34,11,15.0,48,0.5,4.0,0,1981,4,12,2.0,42.0,22.461,22461.0
486,178,3,8,12,58,0.0,0.0,21,4.909,19,121,85,34,11,16.0,49,0.51,12.0,0,1981,5,3,2.0,42.0,22.461,22461.0
489,178,3,2,7,80,6451.59,0.0,45,3.85,14,127,88,34,11,19.0,52,0.52,7.0,0,1981,6,21,2.0,42.0,22.461,22461.0
490,178,3,9,17,76,0.0,0.0,41,3.801,12,129,89,34,11,20.0,53,0.52,17.0,0,1981,7,5,2.0,42.0,22.461,22461.0
492,178,3,4,11,44,0.0,0.0,10,4.574,17,133,91,34,11,22.0,55,0.51,11.0,0,1981,8,2,2.0,42.0,22.461,22461.0
408,178,26,16,11,40,0.0,0.0,13,7.004,20,87,106,39,12,0.0,9,0.3,11.0,0,1986,5,25,2.0,42.0,22.461,22461.0
409,178,26,13,10,66,0.0,0.0,7,4.361,14,89,107,39,12,0.0,10,0.3,10.0,0,1986,6,15,2.0,42.0,22.461,22461.0
413,178,26,19,9,42,0.0,0.0,10,4.574,17,97,111,39,12,0.0,14,0.29,9.0,0,1986,7,27,2.0,42.0,22.461,22461.0
416,178,26,18,6,49,0.0,0.0,14,5.793,11,103,114,39,12,0.0,17,0.31,6.0,0,1986,9,7,2.0,42.0,22.461,22461.0
446,179,52,24,9,40,0.0,0.0,10,4.574,17,17,5,29,0,0.0,5,0.35,0.0,0,1984,8,5,2.0,42.0,22.461,22461.0
449,179,52,25,8,48,0.0,0.0,14,5.793,11,20,8,29,0,0.0,8,0.35,0.0,0,1984,9,9,2.0,42.0,22.461,22461.0
435,179,45,25,7,78,0.0,0.0,29,3.219,14,137,15,31,0,0.0,7,0.14,0.0,0,1985,11,3,2.0,42.0,22.461,22461.0
409,179,49,24,12,63,0.0,0.0,7,4.361,14,20,19,31,0,0.0,4,0.2,12.0,0,1986,6,15,2.0,42.0,22.461,22461.0
413,180,45,26,12,40,0.0,0.0,10,4.574,17,157,4,25,0,0.0,4,0.13,12.0,0,1986,7,27,2.0,42.0,22.461,22461.0
417,180,45,27,13,63,0.0,0.0,27,4.182,14,165,7,25,0,0.0,7,0.13,13.0,0,1986,9,21,2.0,42.0,22.461,22461.0
418,180,45,26,16,61,0.0,0.0,32,4.304,17,167,8,25,0,0.0,8,0.14,16.0,0,1986,10,12,2.0,42.0,22.461,22461.0
467,181,54,20,10,75,0.0,0.0,30,4.529,16,100,2,30,0,0.0,1,0.19,10.0,0,1982,1,23,2.0,42.0,22.461,22461.0
475,181,54,18,12,70,0.0,0.0,39,4.259,14,116,10,30,0,0.0,9,0.19,12.0,0,1982,7,3,2.0,42.0,22.461,22461.0
477,181,54,18,11,52,0.0,0.0,34,5.842,15,120,12,30,0,0.0,11,0.19,11.0,0,1982,7,25,2.0,42.0,22.461,22461.0
455,181,54,7,11,57,0.0,0.0,21,4.909,19,134,21,31,0,0.0,20,0.2,0.0,0,1983,5,1,2.0,42.0,22.461,22461.0
459,181,54,7,9,67,0.0,0.0,7,4.361,14,138,25,31,0,0.0,24,0.2,0.0,0,1983,6,12,2.0,42.0,22.461,22461.0
465,181,54,9,8,75,0.0,0.0,38,3.916,9,144,31,31,0,0.0,30,0.19,0.0,0,1983,9,25,2.0,42.0,22.461,22461.0
442,181,54,12,8,68,0.0,0.0,7,4.361,14,152,39,32,0,0.0,38,0.19,0.0,0,1984,6,17,2.0,42.0,22.461,22461.0
444,181,54,13,8,64,0.0,0.0,42,4.717757142857142,14,154,41,32,0,0.0,40,0.19,0.0,0,1984,7,8,2.0,42.0,22.461,22461.0
451,181,34,19,10,69,0.0,0.0,27,4.182,14,450,46,33,0,6.0,1,0.37,10.0,0,1984,10,21,2.0,42.0,22.461,22461.0
426,181,50,20,12,50,0.0,0.0,34,5.842,15,60,53,33,0,0.0,7,0.23,12.0,0,1985,7,7,2.0,42.0,22.461,22461.0
437,183,27,17,10,71,0.0,0.0,30,4.529,16,202,2,27,0,4.0,2,0.33,10.0,0,1984,4,7,2.0,42.0,22.461,22461.0
446,183,27,17,8,43,0.0,0.0,10,4.574,17,219,10,27,0,4.0,10,0.31,8.0,0,1984,8,5,2.0,42.0,22.461,22461.0
